time,gFx,gFy,gFz,TgF
15.460055567,-0.1397,1.3056,0.0715,1.315
15.462448588,-0.3167,1.1600,0.0632,1.204
15.465223848,-0.4541,1.0262,0.0501,1.123
15.467267546,-0.5616,0.9081,0.0742,1.070
15.469787703,-0.6358,0.8075,0.1553,1.039
15.472476088,-0.6885,0.7242,0.2754,1.037
15.474478223,-0.7086,0.6546,0.3921,1.041
15.476748171,-0.7017,0.6016,0.4734,1.039
15.478783484,-0.6595,0.5674,0.5140,1.010
15.482004994,-0.5875,0.5543,0.5201,0.961
15.483611817,-0.4944,0.5594,0.5084,0.903
15.486845255,-0.3897,0.5818,0.4939,0.857
15.488145359,-0.2845,0.6216,0.4791,0.835
15.49054114,-0.1826,0.6710,0.4642,0.836
15.493571244,-0.0833,0.7188,0.4622,0.859
15.495157338,0.0044,0.7620,0.4744,0.898
15.497850359,0.0806,0.7938,0.5035,0.943
15.499909213,0.1411,0.8160,0.5362,0.987
15.50266088,0.1868,0.8233,0.5528,1.009
15.5044889,0.2178,0.8258,0.5677,1.025
15.507376817,0.2312,0.8238,0.5704,1.028
15.509603484,0.2281,0.8260,0.5569,1.022
15.511737546,0.2127,0.8328,0.5408,1.016
15.514035567,0.1875,0.8458,0.5274,1.014
15.517287911,0.1509,0.8636,0.5135,1.016
15.518621973,0.1060,0.8839,0.4937,1.018
15.521483015,0.0571,0.9022,0.4644,1.016
15.52336739,0.0054,0.9190,0.4209,1.011
15.52655489,-0.0449,0.9337,0.3743,1.007
15.527905359,-0.0845,0.9493,0.3323,1.009
15.530310828,-0.1077,0.9657,0.2981,1.016
15.532646557,-0.1130,0.9813,0.2696,1.024
15.535016661,-0.0964,0.9938,0.2422,1.027
15.537421244,-0.0679,1.0065,0.2163,1.032
15.539814734,-0.0310,1.0196,0.1944,1.038
15.542215723,0.0078,1.0331,0.1736,1.048
15.544394161,0.0464,1.0465,0.1565,1.059
15.546889109,0.0750,1.0585,0.1402,1.070
15.549652546,0.0964,1.0697,0.1248,1.081
15.551417286,0.1084,1.0809,0.1072,1.092
15.554038328,0.1123,1.0890,0.0901,1.098
15.556469161,0.1045,1.0995,0.0713,1.107
15.558532338,0.0877,1.1068,0.0574,1.112
15.560789786,0.0674,1.1134,0.0483,1.116
15.563509317,0.0427,1.1205,0.0427,1.122
15.566725619,0.0208,1.1310,0.0422,1.132
15.567816348,-0.0005,1.1373,0.0457,1.138
15.570267703,-0.0186,1.1417,0.0466,1.143
15.573722078,-0.0339,1.1439,0.0476,1.145
15.574948328,-0.0491,1.1439,0.0479,1.146
15.577800932,-0.0635,1.1437,0.0452,1.146
15.580123328,-0.0730,1.1390,0.0432,1.142
15.58226015,-0.0803,1.1312,0.0432,1.135
15.5843139,-0.0842,1.1227,0.0474,1.127
15.586885203,-0.0862,1.1134,0.0530,1.118
15.588901713,-0.0852,1.1005,0.0552,1.105
15.591582494,-0.0837,1.0904,0.0596,1.095
15.593658171,-0.0855,1.0839,0.0662,1.089
15.596255619,-0.0891,1.0797,0.0730,1.086
15.598457078,-0.0933,1.0792,0.0754,1.086
15.600845984,-0.0977,1.0834,0.0759,1.090
15.60307588,-0.0989,1.0846,0.0754,1.092
15.606554161,-0.0982,1.0880,0.0769,1.095
15.607716973,-0.0960,1.0946,0.0789,1.102
15.610063328,-0.0928,1.0975,0.0830,1.105
15.612404161,-0.0874,1.0990,0.0855,1.106
15.614878484,-0.0837,1.0965,0.0891,1.103
15.6170889,-0.0825,1.0961,0.0930,1.103
15.61944213,-0.0837,1.0936,0.0974,1.101
15.621632546,-0.0862,1.0880,0.1038,1.096
15.623858848,-0.0918,1.0836,0.1143,1.093
15.626309994,-0.0999,1.0758,0.1245,1.088
15.628559161,-0.1128,1.0680,0.1333,1.082
15.630871348,-0.1248,1.0589,0.1423,1.076
15.633205932,-0.1382,1.0516,0.1509,1.071
15.635498692,-0.1528,1.0433,0.1602,1.067
15.638098536,-0.1699,1.0384,0.1704,1.066
15.640525567,-0.1873,1.0340,0.1797,1.066
15.643126609,-0.2012,1.0289,0.1885,1.065
15.64673588,-0.2132,1.0248,0.1944,1.065
15.64742765,-0.2232,1.0216,0.1968,1.064
15.650410984,-0.2273,1.0209,0.1973,1.064
15.652539578,-0.2278,1.0187,0.2009,1.063
15.654653796,-0.2259,1.0191,0.2066,1.064
15.657318432,-0.2171,1.0182,0.2146,1.063
15.659612338,-0.2095,1.0160,0.2217,1.061
15.661683171,-0.1990,1.0101,0.2246,1.054
15.66438864,-0.1885,1.0040,0.2217,1.045
15.666686713,-0.1839,1.0013,0.2222,1.042
15.668798223,-0.1817,0.9979,0.2254,1.039
15.671104421,-0.1804,0.9918,0.2273,1.033
15.67345015,-0.1829,0.9869,0.2288,1.029
15.677177338,-0.1846,0.9837,0.2295,1.027
15.67822765,-0.1824,0.9806,0.2285,1.023
15.680482494,-0.1738,0.9779,0.2300,1.019
15.683001244,-0.1587,0.9703,0.2244,1.008
15.687044005,-0.1404,0.9627,0.2234,0.998
15.68801338,-0.1218,0.9557,0.2217,0.989
15.690023848,-0.1099,0.9481,0.2190,0.979
15.692629578,-0.1052,0.9439,0.2176,0.974
15.695233588,-0.1035,0.9395,0.2163,0.970
15.697338171,-0.0989,0.9352,0.2168,0.965
15.699671713,-0.0928,0.9315,0.2168,0.961
15.701797911,-0.0850,0.9273,0.2146,0.956
15.703860463,-0.0828,0.9247,0.2156,0.953
15.707229942,-0.0801,0.9220,0.2168,0.951
15.708622859,-0.0808,0.9195,0.2146,0.948
15.711146296,-0.0820,0.9190,0.2071,0.946
15.713305932,-0.0850,0.9178,0.2041,0.944
15.715632078,-0.0828,0.9144,0.2066,0.941
15.71787765,-0.0776,0.9166,0.2102,0.944
15.720636348,-0.0701,0.9171,0.2071,0.943
15.722375307,-0.0696,0.9188,0.2024,0.943
15.726761348,-0.0674,0.9200,0.1992,0.944
15.727752234,-0.0691,0.9232,0.1990,0.947
15.72987864,-0.0689,0.9291,0.1997,0.953
15.731852286,-0.0649,0.9342,0.1992,0.957
15.734367598,-0.0603,0.9386,0.1944,0.960
15.736783484,-0.0540,0.9452,0.1873,0.965
15.739038327,-0.0476,0.9496,0.1809,0.968
15.741209369,-0.0425,0.9527,0.1800,0.971
15.74340213,-0.0371,0.9564,0.1809,0.974
15.746581088,-0.0344,0.9581,0.1795,0.975
15.748165307,-0.0327,0.9591,0.1721,0.975
15.750895411,-0.0303,0.9588,0.1646,0.973
15.752631348,-0.0315,0.9588,0.1568,0.972
15.755256713,-0.0337,0.9588,0.1487,0.971
15.757412494,-0.0364,0.9598,0.1404,0.971
15.7599039,-0.0383,0.9605,0.1348,0.971
15.762166713,-0.0408,0.9603,0.1292,0.970
15.766090775,-0.0415,0.9627,0.1218,0.971
15.767229942,-0.0447,0.9627,0.1148,0.971
15.769741557,-0.0457,0.9603,0.1077,0.967
15.772029577,-0.0474,0.9574,0.0967,0.963
15.77449213,-0.0471,0.9571,0.0823,0.962
15.776572755,-0.0452,0.9547,0.0686,0.958
15.778877702,-0.0439,0.9508,0.0562,0.953
15.781303119,-0.0400,0.9483,0.0439,0.950
15.783666973,-0.0366,0.9452,0.0354,0.947
15.786826765,-0.0325,0.9420,0.0305,0.943
15.788345046,-0.0261,0.9383,0.0256,0.939
15.790748692,-0.0205,0.9356,0.0178,0.936
15.792937182,-0.0173,0.9320,0.0095,0.932
15.795324109,-0.0129,0.9312,0.0027,0.931
15.798463119,-0.0088,0.9322,-0.0022,0.932
15.799985775,-0.0027,0.9330,-0.0029,0.933
15.803164942,0.0017,0.9376,-0.0022,0.938
15.8047189,0.0081,0.9437,-0.0007,0.944
15.807249473,0.0142,0.9503,-0.0017,0.950
15.809766296,0.0183,0.9574,-0.0022,0.958
15.811718588,0.0227,0.9630,-0.0066,0.963
15.814361973,0.0293,0.9701,-0.0156,0.971
15.816670411,0.0337,0.9789,-0.0254,0.980
15.818843588,0.0344,0.9906,-0.0315,0.992
15.821840515,0.0352,0.9977,-0.0339,0.999
15.82358015,0.0320,1.0077,-0.0359,1.009
15.827444161,0.0247,1.0213,-0.0332,1.022
15.828361609,0.0168,1.0326,-0.0261,1.033
15.831367755,0.0032,1.0467,-0.0212,1.047
15.832815463,-0.0100,1.0624,-0.0137,1.062
15.835584525,-0.0242,1.0773,0.0000,1.078
15.837649734,-0.0361,1.0968,0.0146,1.097
15.840816609,-0.0481,1.1114,0.0247,1.113
15.842640098,-0.0591,1.1288,0.0295,1.131
15.844920723,-0.0686,1.1427,0.0315,1.145
15.847539994,-0.0779,1.1564,0.0339,1.159
15.849345307,-0.0847,1.1666,0.0349,1.170
15.852417234,-0.0847,1.1737,0.0366,1.177
15.854004682,-0.0825,1.1766,0.0325,1.180
15.856809369,-0.0776,1.1798,0.0295,1.183
15.858664161,-0.0701,1.1808,0.0295,1.183
15.861180098,-0.0598,1.1827,0.0322,1.185
15.863323484,-0.0491,1.1830,0.0356,1.185
15.866753744,-0.0391,1.1852,0.0378,1.186
15.868035255,-0.0303,1.1876,0.0408,1.189
15.871151036,-0.0217,1.1891,0.0464,1.190
15.872789577,-0.0190,1.1908,0.0527,1.192
15.875537598,-0.0178,1.1918,0.0525,1.193
15.87820015,-0.0164,1.1923,0.0503,1.193
15.879823536,-0.0139,1.1932,0.0491,1.194
15.882667182,-0.0103,1.1898,0.0459,1.191
15.884376192,-0.0066,1.1886,0.0447,1.189
15.88711739,-0.0042,1.1881,0.0466,1.189
15.889739838,0.0002,1.1886,0.0481,1.190
15.891433484,0.0022,1.1847,0.0488,1.186
15.893841973,0.0076,1.1859,0.0461,1.187
15.896166505,0.0127,1.1822,0.0422,1.183
15.898822859,0.0161,1.1796,0.0337,1.180
15.900830307,0.0210,1.1786,0.0271,1.179
15.903165723,0.0266,1.1774,0.0212,1.178
15.906826348,0.0291,1.1747,0.0168,1.175
15.90784864,0.0327,1.1744,0.0144,1.175
15.910961973,0.0335,1.1757,0.0154,1.176
15.912553692,0.0337,1.1786,0.0151,1.179
15.915299994,0.0288,1.1842,0.0198,1.185
15.917255255,0.0190,1.1918,0.0176,1.192
15.919606765,0.0029,1.2013,0.0134,1.201
15.922835307,-0.0142,1.2120,0.0127,1.212
15.924319786,-0.0313,1.2252,0.0193,1.226
15.926711817,-0.0491,1.2396,0.0273,1.241
15.92892338,-0.0657,1.2587,0.0232,1.261
15.93128265,-0.0806,1.2804,0.0215,1.283
15.934127963,-0.0964,1.3060,0.0325,1.310
15.9360214,-0.1133,1.3297,0.0469,1.335
15.938545619,-0.1326,1.3549,0.0588,1.363
15.941644317,-0.1485,1.3781,0.0649,1.388
15.943406921,-0.1721,1.4018,0.0691,1.414
15.947071296,-0.2009,1.4228,0.0798,1.439
15.947972859,-0.2329,1.4420,0.0933,1.464
15.950180359,-0.2669,1.4596,0.1057,1.488
15.952533796,-0.3030,1.4750,0.1187,1.510
15.954789629,-0.3409,1.4901,0.1314,1.534
15.957760879,-0.3811,1.5033,0.1404,1.557
15.959916452,-0.4180,1.5168,0.1460,1.580
15.961908692,-0.4502,1.5317,0.1533,1.604
15.964568171,-0.4822,1.5490,0.1653,1.631
15.96653864,-0.5118,1.5714,0.1824,1.663
15.968849473,-0.5418,1.5978,0.2061,1.700
15.991026036,-0.5687,1.6288,0.2324,1.741
15.991643379,-0.5967,1.6613,0.2500,1.783
15.992171817,-0.6251,1.6974,0.2566,1.827
15.992688119,-0.6583,1.7370,0.2571,1.875
15.993299942,-0.7020,1.7734,0.2625,1.925
15.994209057,-0.7596,1.8105,0.2766,1.983
15.994740515,-0.8280,1.8452,0.3020,2.045
15.99524765,-0.8978,1.8752,0.3238,2.104
15.995752182,-0.9652,1.9001,0.3399,2.158
15.996372442,-1.0326,1.9204,0.3521,2.209
15.997101504,-1.1014,1.9401,0.3667,2.261
15.997732182,-1.1764,1.9636,0.3865,2.321
15.9990914,-1.2562,1.9941,0.4002,2.391
16.001377286,-1.3554,2.0312,0.4058,2.475
16.003631765,-1.4562,2.0727,0.3968,2.564
16.006318015,-1.5610,2.1255,0.3582,2.661
16.008921765,-1.6623,2.1809,0.2820,2.757
16.010819317,-1.7565,2.2368,0.1624,2.849
16.01324989,-1.8391,2.2937,-0.0068,2.940
16.015873067,-1.9030,2.3479,-0.2149,3.030
16.018023588,-1.9274,2.3816,-0.4661,3.099
16.020216869,-1.8779,2.3818,-0.7826,3.132
16.022719473,-1.7372,2.3520,-1.1200,3.131
16.027122077,-1.5229,2.2903,-1.4083,3.090
16.028392025,-1.2626,2.1799,-1.5942,2.981
16.030324525,-0.9735,2.0053,-1.6054,2.747
16.032613952,-0.6700,1.7890,-1.3905,2.363
16.034559734,-0.3509,1.5551,-0.9488,1.855
16.037742234,-0.0068,1.3041,-0.3150,1.342
16.03911265,0.3853,1.0360,0.3362,1.155
16.041895411,0.8375,0.7757,0.8416,1.418
16.043942077,1.3515,0.5547,1.1285,1.846
16.046709734,1.9252,0.4019,1.1803,2.294
16.048522338,2.4924,0.3467,1.0484,2.726
16.051672807,2.9998,0.4007,0.7862,3.127
16.053247494,3.2953,0.5933,0.5027,3.386
16.055988952,3.3446,0.9056,0.3052,3.478
16.058257911,3.1419,1.3092,0.2398,3.412
16.060326713,2.7730,1.7306,0.2527,3.278
16.062969004,2.3418,2.1089,0.2744,3.163
16.066302077,1.9121,2.4087,0.2757,3.088
16.067483744,1.5199,2.6052,0.2530,3.027
16.070544942,1.1722,2.6927,0.2117,2.944
16.072385359,0.8763,2.6726,0.1775,2.818
16.074883015,0.6202,2.5654,0.1419,2.643
16.076743432,0.4031,2.3928,0.0842,2.428
16.078991557,0.2156,2.1787,0.0186,2.189
16.081630463,0.0586,1.9560,-0.0327,1.957
16.084541296,-0.0654,1.7482,-0.0601,1.750
16.086960098,-0.1431,1.5631,-0.0645,1.571
16.088572702,-0.1756,1.3988,-0.0513,1.411
16.090832182,-0.1636,1.2531,-0.0271,1.264
16.093917963,-0.1121,1.1246,0.0002,1.130
16.095403796,-0.0225,1.0148,0.0283,1.015
16.098201661,0.0986,0.9225,0.0513,0.929
16.100538588,0.2400,0.8455,0.0620,0.881
16.102528744,0.3948,0.7867,0.0535,0.882
16.107025463,0.5513,0.7423,0.0271,0.925
16.107930879,0.7115,0.7095,-0.0134,1.005
16.109916296,0.8653,0.6859,-0.0667,1.106
16.111996244,1.0084,0.6693,-0.1306,1.217
16.114707702,1.1285,0.6570,-0.1966,1.321
16.117192963,1.2355,0.6461,-0.2581,1.418
16.119043379,1.3068,0.6356,-0.3147,1.487
16.121888327,1.3451,0.6226,-0.3592,1.525
16.123670984,1.3544,0.6065,-0.3882,1.534
16.126510411,1.3368,0.5867,-0.4053,1.515
16.128281609,1.2975,0.5623,-0.4100,1.472
16.130721192,1.2421,0.5335,-0.4009,1.410
16.132958588,1.1730,0.4988,-0.3826,1.331
16.135687025,1.0961,0.4588,-0.3577,1.241
16.137578067,1.0123,0.4165,-0.3284,1.143
16.140049421,0.9286,0.3702,-0.2959,1.043
16.142402129,0.8475,0.3235,-0.2632,0.945
16.145342338,0.7694,0.2776,-0.2315,0.850
16.147660775,0.6971,0.2342,-0.2002,0.762
16.149659473,0.6275,0.1917,-0.1697,0.678
16.151783223,0.5662,0.1489,-0.1409,0.602
16.154135359,0.5096,0.1104,-0.1167,0.534
16.156461348,0.4561,0.0745,-0.0950,0.472
16.158909109,0.4092,0.0413,-0.0772,0.418
16.161604577,0.3650,0.0095,-0.0649,0.371
16.163579265,0.3247,-0.0230,-0.0566,0.330
16.166767911,0.2935,-0.0501,-0.0540,0.303
16.168315984,0.2681,-0.0747,-0.0564,0.284
16.171019317,0.2508,-0.0977,-0.0632,0.276
16.173159369,0.2398,-0.1216,-0.0711,0.278
16.175189786,0.2349,-0.1409,-0.0811,0.286
16.177931869,0.2371,-0.1599,-0.0935,0.301
16.180249421,0.2425,-0.1768,-0.1062,0.318
16.182251921,0.2478,-0.1926,-0.1179,0.335
16.184521765,0.2561,-0.2051,-0.1333,0.354
16.187541609,0.2632,-0.2185,-0.1489,0.373
16.189225567,0.2678,-0.2293,-0.1631,0.388
16.192054942,0.2727,-0.2434,-0.1756,0.406
16.19407765,0.2752,-0.2527,-0.1885,0.418
16.19648265,0.2752,-0.2608,-0.2007,0.429
16.198848171,0.2715,-0.2703,-0.2122,0.438
16.201146817,0.2691,-0.2796,-0.2232,0.448
16.204005463,0.2635,-0.2874,-0.2305,0.453
16.206852442,0.2537,-0.2930,-0.2351,0.453
16.207924421,0.2437,-0.2993,-0.2400,0.455
16.210596348,0.2324,-0.3059,-0.2410,0.454
16.213658744,0.2219,-0.3125,-0.2420,0.453
16.215226869,0.2136,-0.3162,-0.2407,0.451
16.217588379,0.2039,-0.3179,-0.2359,0.445
16.219774838,0.1914,-0.3169,-0.2320,0.437
16.22205239,0.1797,-0.3135,-0.2254,0.426
16.224773536,0.1629,-0.3081,-0.2188,0.412
16.226848015,0.1438,-0.3015,-0.2117,0.396
16.229361817,0.1216,-0.2930,-0.2071,0.379
16.231444421,0.0974,-0.2827,-0.2009,0.360
16.233845254,0.0723,-0.2696,-0.1968,0.341
16.236501609,0.0466,-0.2564,-0.1914,0.323
16.238488171,0.0212,-0.2422,-0.1878,0.307
16.241334942,-0.0073,-0.2293,-0.1826,0.293
16.243199317,-0.0313,-0.2151,-0.1773,0.280
16.246744161,-0.0501,-0.2014,-0.1726,0.270
16.2478539,-0.0684,-0.1875,-0.1663,0.260
16.250699369,-0.0828,-0.1734,-0.1616,0.251
16.253190879,-0.0942,-0.1592,-0.1582,0.243
16.254876452,-0.1013,-0.1472,-0.1548,0.236
16.257799681,-0.1069,-0.1353,-0.1524,0.230
16.25994989,-0.1082,-0.1221,-0.1507,0.222
16.26266515,-0.1065,-0.1118,-0.1514,0.216
16.265150463,-0.1028,-0.1016,-0.1516,0.209
16.266730984,-0.0952,-0.0928,-0.1543,0.204
16.268945723,-0.0859,-0.0833,-0.1611,0.201
16.271995463,-0.0735,-0.0742,-0.1687,0.198
16.273659734,-0.0588,-0.0654,-0.1804,0.201
16.276312129,-0.0459,-0.0564,-0.1934,0.207
16.278431348,-0.0300,-0.0479,-0.2049,0.213
16.281259994,-0.0186,-0.0398,-0.2161,0.221
16.283078223,-0.0054,-0.0308,-0.2305,0.233
16.286642442,0.0039,-0.0198,-0.2451,0.246
16.288125619,0.0134,-0.0107,-0.2578,0.258
16.290138067,0.0222,-0.0039,-0.2725,0.273
16.293362129,0.0286,0.0046,-0.2852,0.287
16.294797754,0.0366,0.0120,-0.2950,0.297
16.29750114,0.0457,0.0222,-0.3052,0.309
16.299518379,0.0535,0.0317,-0.3147,0.321
16.301923015,0.0613,0.0405,-0.3250,0.333
16.304519004,0.0693,0.0491,-0.3333,0.344
16.306633796,0.0806,0.0574,-0.3418,0.356
16.308918484,0.0928,0.0679,-0.3536,0.372
16.311633015,0.1079,0.0791,-0.3631,0.387
16.313546348,0.1270,0.0896,-0.3702,0.401
16.316271296,0.1453,0.1008,-0.3736,0.413
16.318274577,0.1636,0.1099,-0.3706,0.420
16.320756296,0.1829,0.1160,-0.3689,0.428
16.323355723,0.2007,0.1196,-0.3692,0.437
16.326987494,0.2190,0.1211,-0.3675,0.445
16.327962546,0.2395,0.1223,-0.3645,0.453
16.329971296,0.2571,0.1218,-0.3606,0.459
16.333475723,0.2740,0.1177,-0.3587,0.466
16.334704734,0.2910,0.1148,-0.3577,0.475
16.337498588,0.3106,0.1126,-0.3560,0.486
16.339417911,0.3294,0.1128,-0.3543,0.497
16.342360046,0.3477,0.1145,-0.3477,0.505
16.344069004,0.3653,0.1157,-0.3404,0.513
16.346771452,0.3814,0.1192,-0.3367,0.523
16.349287806,0.3934,0.1262,-0.3360,0.532
16.351011452,0.4026,0.1358,-0.3338,0.540
16.353377442,0.4065,0.1502,-0.3318,0.546
16.355731036,0.4056,0.1677,-0.3333,0.551
16.358255306,0.4038,0.1846,-0.3348,0.556
16.360778744,0.3973,0.2046,-0.3340,0.558
16.36317739,0.3894,0.2261,-0.3328,0.560
16.366447911,0.3831,0.2442,-0.3284,0.561
16.367534994,0.3797,0.2637,-0.3321,0.569
16.370003015,0.3804,0.2871,-0.3413,0.586
16.373287859,0.3824,0.3150,-0.3521,0.608
16.374753015,0.3802,0.3404,-0.3636,0.627
16.377260359,0.3765,0.3699,-0.3682,0.644
16.379188744,0.3684,0.4002,-0.3655,0.655
16.382589942,0.3631,0.4329,-0.3518,0.666
16.383944786,0.3636,0.4651,-0.3255,0.674
16.387080775,0.3726,0.4969,-0.2847,0.683
16.388631192,0.3958,0.5269,-0.2256,0.697
16.391139369,0.4322,0.5582,-0.1546,0.723
16.393797754,0.4781,0.5919,-0.0820,0.765
16.396047077,0.5254,0.6202,-0.0186,0.813
16.398452233,0.5711,0.6473,0.0342,0.864
16.400680619,0.6119,0.6727,0.0862,0.913
16.402827963,0.6461,0.6964,0.1372,0.960
16.407250515,0.6729,0.7196,0.1819,1.002
16.409220254,0.6983,0.7410,0.2219,1.042
16.410426713,0.7213,0.7637,0.2578,1.082
16.412450827,0.7484,0.7904,0.2930,1.127
16.414316192,0.7789,0.8150,0.3184,1.171
16.416652494,0.8143,0.8414,0.3355,1.218
16.418963536,0.8507,0.8722,0.3372,1.264
16.421973588,0.8866,0.9044,0.3284,1.308
16.423782963,0.9212,0.9408,0.3135,1.354
16.426812963,0.9544,0.9806,0.2976,1.400
16.428449108,0.9864,1.0245,0.2796,1.449
16.431185358,1.0199,1.0731,0.2613,1.503
16.433177129,1.0536,1.1305,0.2473,1.565
16.435407494,1.0919,1.1898,0.2429,1.633
16.438249056,1.1368,1.2523,0.2486,1.710
16.4407314,1.1815,1.3161,0.2649,1.788
16.442527442,1.2194,1.3817,0.2837,1.865
16.446509421,1.2494,1.4472,0.2962,1.935
16.44748515,1.2667,1.5102,0.3047,1.995
16.450045515,1.2777,1.5729,0.3125,2.050
16.451926713,1.2794,1.6369,0.3194,2.102
16.454668067,1.2789,1.7001,0.3321,2.153
16.456521504,1.2777,1.7656,0.3462,2.207
16.458916088,1.2741,1.8320,0.3658,2.261
16.462166452,1.2719,1.9018,0.3872,2.320
16.463614421,1.2738,1.9746,0.4068,2.385
16.473320567,1.2777,2.0437,0.4288,2.448
16.47418864,1.2809,2.1079,0.4546,2.508
16.47512489,1.2780,2.1675,0.4793,2.561
16.475951036,1.2623,2.2219,0.5047,2.605
16.476895046,1.2311,2.2671,0.5257,2.633
16.477992233,1.1886,2.2969,0.5477,2.644
16.480367181,1.1332,2.3105,0.5626,2.634
16.4823389,1.0743,2.3120,0.5811,2.615
16.485144265,1.0213,2.2976,0.6031,2.586
16.48735489,0.9811,2.2783,0.6241,2.558
16.48915765,0.9554,2.2500,0.6461,2.528
16.491774161,0.9437,2.2121,0.6666,2.496
16.493842598,0.9500,2.1721,0.6888,2.469
16.496533275,0.9725,2.1303,0.7039,2.445
16.498534265,1.0045,2.0893,0.7120,2.425
16.501945723,1.0450,2.0495,0.7113,2.408
16.5039139,1.0873,2.0124,0.7022,2.393
16.506676921,1.1197,1.9882,0.6834,2.382
16.508095723,1.1337,1.9773,0.6597,2.373
16.510534004,1.1349,1.9668,0.6441,2.360
16.513238223,1.2069,1.8679,0.7098,2.334
16.515225098,1.4525,1.6552,0.8399,2.357
16.534339004,1.8405,1.4765,1.1202,2.612
16.53487864,2.2593,1.4174,1.4618,3.041
16.535388067,2.6148,1.4240,1.4750,3.323
16.536074994,2.7928,1.4264,1.2045,3.359
16.536679525,2.7007,1.4474,0.8199,3.172
16.537315931,2.3748,1.5248,0.4385,2.856
16.537832806,1.9133,1.6640,0.1445,2.540
16.53842989,1.4113,1.8071,-0.0435,2.293
16.538959004,0.9308,1.8920,-0.1448,2.114
16.539495254,0.4969,1.8835,-0.1900,1.957
16.541067025,0.1152,1.8085,-0.2014,1.823
16.543019681,-0.2185,1.7035,-0.2100,1.730
16.546948952,-0.4952,1.5927,-0.2400,1.685
16.547642442,-0.7200,1.4892,-0.3118,1.683
16.550563379,-0.9044,1.3937,-0.4058,1.710
16.552901817,-1.0616,1.3214,-0.4908,1.765
16.555067702,-1.2408,1.2770,-0.5394,1.860
16.557934994,-1.4206,1.2482,-0.5318,1.964
16.559522233,-1.6017,1.2223,-0.4781,2.071
16.562582077,-1.7646,1.1957,-0.4256,2.174
16.56472489,-1.8847,1.1652,-0.3992,2.251
16.566822129,-1.9555,1.1285,-0.4041,2.294
16.570408796,-1.9592,1.0865,-0.4229,2.280
16.571626713,-1.8996,1.0404,-0.4544,2.213
16.574193275,-1.7997,1.0003,-0.5022,2.119
16.576678171,-1.6862,0.9776,-0.5701,2.031
16.578478483,-1.5824,0.9774,-0.6317,1.964
16.581817129,-1.4977,1.0062,-0.6570,1.920
16.583205775,-1.4323,1.0638,-0.6292,1.892
16.587841088,-1.3751,1.1412,-0.5530,1.871
16.588955306,-1.3134,1.2296,-0.4485,1.854
16.590762754,-1.2350,1.3148,-0.3357,1.835
16.59277989,-1.1344,1.3959,-0.2395,1.815
16.594893692,-1.0145,1.4726,-0.1843,1.798
16.597873796,-0.8753,1.5385,-0.1577,1.777
16.59956265,-0.7186,1.5780,-0.1482,1.740
16.602239681,-0.5750,1.5903,-0.1587,1.698
16.604551348,-0.4476,1.5802,-0.1734,1.652
16.606735931,-0.3372,1.5578,-0.1970,1.606
16.60988166,-0.2498,1.5336,-0.2317,1.571
16.611280306,-0.1807,1.5121,-0.2801,1.548
16.614218952,-0.1292,1.5041,-0.3404,1.547
16.616037963,-0.0955,1.5177,-0.4104,1.575
16.618858431,-0.0779,1.5583,-0.4852,1.634
16.620663067,-0.0798,1.6288,-0.5484,1.721
16.622970202,-0.0960,1.7206,-0.5953,1.823
16.627103796,-0.1253,1.8171,-0.6165,1.923
16.628011296,-0.1660,1.9062,-0.6102,2.008
16.630704629,-0.2071,1.9721,-0.5784,2.066
16.632417442,-0.2417,1.9953,-0.5281,2.078
16.635468275,-0.2710,1.9709,-0.4695,2.044
16.637275202,-0.2913,1.8935,-0.4058,1.958
16.639763327,-0.2993,1.7744,-0.3435,1.832
16.641809942,-0.2964,1.6269,-0.2803,1.677
16.64409515,-0.2871,1.4687,-0.2110,1.511
16.648228327,-0.2683,1.3070,-0.1392,1.342
16.649293327,-0.2371,1.1527,-0.0745,1.179
16.651367546,-0.1978,1.0101,-0.0186,1.029
16.653755723,-0.1533,0.8846,0.0295,0.898
16.655797285,-0.0999,0.7725,0.0703,0.782
16.658107338,-0.0347,0.6771,0.1067,0.686
16.660479733,0.0264,0.6043,0.1441,0.622
16.662911713,0.0767,0.5516,0.1809,0.586
16.666546192,0.1140,0.5220,0.2180,0.577
16.667501088,0.1370,0.5103,0.2505,0.585
16.669968692,0.1389,0.5196,0.2737,0.603
16.67377614,0.1187,0.5438,0.2876,0.626
16.674732598,0.0781,0.5833,0.2896,0.656
16.677107598,0.0232,0.6365,0.2837,0.697
16.679270827,-0.0391,0.6939,0.2698,0.746
16.681691608,-0.1050,0.7508,0.2527,0.799
16.684452129,-0.1665,0.8087,0.2312,0.857
16.686702025,-0.2188,0.8600,0.2071,0.911
16.689195671,-0.2574,0.9076,0.1826,0.961
16.691420515,-0.2896,0.9474,0.1590,1.003
16.693718223,-0.3147,0.9808,0.1370,1.039
16.695963848,-0.3387,1.0089,0.1165,1.071
16.699054004,-0.3577,1.0321,0.0967,1.097
16.700447442,-0.3724,1.0548,0.0886,1.122
16.702829421,-0.3868,1.0716,0.0950,1.143
16.706853796,-0.3960,1.0817,0.1130,1.157
16.707820306,-0.3936,1.0848,0.1389,1.162
16.71009416,-0.3770,1.0814,0.1699,1.158
16.71227489,-0.3418,1.0726,0.2014,1.144
16.7146139,-0.2974,1.0589,0.2266,1.123
16.716920671,-0.2493,1.0445,0.2451,1.102
